SMEL5_05g004330.1	SMEL4.1_05g022240.1.01	87.700	1065	128	1	519	1583	1	1062	0.0	1238
SMEL5_05g004390.1	SMEL4.1_05g000260.1.01	100.000	225	0	0	59	283	1	225	6.15e-116	416
SMEL5_05g004390.1	SMEL4.1_05g022390.1.01	87.234	94	11	1	179	272	130	222	1.51e-22	106
SMEL5_05g004390.1	SMEL4.1_05g022320.1.01	87.234	94	11	1	179	272	130	222	1.51e-22	106
SMEL5_05g004630.1	SMEL4.1_05g002730.1.01	100.000	417	0	0	129	545	1	417	0.0	771
SMEL5_05g004630.1	SMEL4.1_05g000100.1.01	88.095	168	18	2	134	300	6	172	4.83e-50	198
SMEL5_05g004690.1	SMEL4.1_05g002790.1.01	100.000	3108	0	0	123	3230	1	3108	0.0	5740
SMEL5_05g004750.1	SMEL4.1_05g002860.1.01	96.740	1227	1	3	11	1213	1	1212	0.0	2008
SMEL5_05g004750.1	SMEL4.1_02g029920.1.01	97.032	438	11	2	659	1095	4867	5303	0.0	736
SMEL5_05g004870.1	SMEL4.1_05g002950.1.01	98.942	189	2	0	580	768	166	354	4.10e-92	339
SMEL5_05g004870.1	SMEL4.1_05g002960.1.01	100.000	146	0	0	1106	1251	95	240	1.52e-71	270
SMEL5_05g004930.1	SMEL4.1_05g003020.1.01	100.000	600	0	0	117	716	1	600	0.0	1109
SMEL5_05g004930.1	SMEL4.1_08g012900.1.01	96.296	81	3	0	492	572	1	81	1.87e-30	134
SMEL5_05g004990.1	SMEL4.1_05g003080.1.01	100.000	438	0	0	660	1097	1	438	0.0	809
SMEL5_05g005050.1	SMEL4.1_05g003150.1.01	100.000	523	0	0	497	1019	304	826	0.0	966
SMEL5_05g005110.1	SMEL4.1_05g003220.1.01	99.375	640	0	1	512	1147	315	954	0.0	1157
SMEL5_05g005170.1	SMEL4.1_05g003250.1.01	100.000	636	0	0	251	886	1	636	0.0	1175
SMEL5_05g005170.1	SMEL4.1_05g003460.1.01	93.013	458	32	0	251	708	1	458	0.0	669
SMEL5_05g005170.1	SMEL4.1_05g003290.1.01	86.645	629	53	7	92	708	14	623	0.0	667
SMEL5_05g005170.1	SMEL4.1_05g003510.1.01	89.738	497	33	4	228	706	188	684	8.92e-177	619
SMEL5_05g005170.1	SMEL4.1_11g008120.1.01	83.438	634	83	12	92	723	14	627	9.11e-162	569
SMEL5_05g005230.1	SMEL4.1_05g003460.1.01	91.533	1807	112	14	696	2486	1	1782	0.0	2451
SMEL5_05g005230.1	SMEL4.1_05g003290.1.01	100.000	1298	0	0	516	1813	1	1298	0.0	2398
SMEL5_05g005230.1	SMEL4.1_05g003490.1.01	92.612	1489	81	14	1002	2489	451	1911	0.0	2113
SMEL5_05g005230.1	SMEL4.1_05g003300.1.01	100.000	1104	0	0	2517	3620	1	1104	0.0	2039
SMEL5_05g005230.1	SMEL4.1_05g003510.1.01	91.392	1487	98	15	1003	2489	551	2007	0.0	2010
SMEL5_05g005290.1	SMEL4.1_05g003370.1.01	100.000	465	0	0	170	634	1	465	0.0	859
SMEL5_05g005350.1	SMEL4.1_05g003430.1.01	100.000	681	0	0	304	984	1	681	0.0	1258
SMEL5_05g005350.1	SMEL4.1_11g027130.1.01	84.226	672	94	9	316	984	13	675	0.0	643
SMEL5_05g005410.1	SMEL4.1_05g003480.1.01	100.000	213	0	0	155	367	1	213	4.14e-109	394
SMEL5_05g005470.1	SMEL4.1_05g003520.1.01	100.000	1629	0	0	318	1946	366	1994	0.0	3009
SMEL5_05g005530.1	SMEL4.1_05g004220.1.01	100.000	479	0	0	872	1350	503	981	0.0	885
SMEL5_05g005530.1	SMEL4.1_04g001350.1.01	76.786	224	48	4	979	1200	493	714	5.95e-27	122
SMEL5_05g005590.1	SMEL4.1_05g004160.1.01	100.000	375	0	0	80	454	358	732	0.0	693
SMEL5_05g005650.1	SMEL4.1_05g004100.1.01	92.283	933	66	4	161	1093	1	927	0.0	1319
SMEL5_05g005650.1	SMEL4.1_05g004110.1.01	100.000	544	0	0	161	704	1	544	0.0	1005
SMEL5_05g005650.1	SMEL4.1_01g027130.1.01	80.180	1110	193	19	191	1289	31	1124	0.0	806
SMEL5_05g005710.1	SMEL4.1_05g004060.1.01	97.356	643	5	5	374	1005	22	663	0.0	1083
SMEL5_05g005770.1	SMEL4.1_05g004000.1.01	100.000	633	0	0	178	810	1	633	0.0	1170
SMEL5_05g005890.1	SMEL4.1_05g003910.1.01	100.000	906	0	0	207	1112	1	906	0.0	1674
SMEL5_05g005890.1	SMEL4.1_09g004390.1.01	75.697	251	58	3	372	621	391	639	5.98e-27	122
SMEL5_05g005950.1	SMEL4.1_05g003870.1.01	99.833	599	0	1	189	787	1	598	0.0	1099
SMEL5_05g006010.1	SMEL4.1_05g003810.1.01	100.000	312	0	0	111	422	1	312	3.43e-164	577
SMEL5_05g006010.1	SMEL4.1_05g003820.1.01	92.258	310	24	0	111	420	1	310	4.69e-123	440
SMEL5_05g006010.1	SMEL4.1_11g025140.1.01	91.148	305	27	0	117	421	169	473	2.84e-115	414
SMEL5_05g006010.1	SMEL4.1_06g027370.1.01	81.731	312	55	2	111	421	1	311	1.41e-68	259
SMEL5_05g006010.1	SMEL4.1_06g004210.1.01	81.481	297	54	1	125	421	16	311	1.42e-63	243
SMEL5_05g006070.1	SMEL4.1_05g003750.1.01	100.000	501	0	0	112	612	1	501	0.0	926
SMEL5_05g006070.1	SMEL4.1_05g003760.1.01	87.129	404	40	8	164	555	5	408	3.86e-125	448
SMEL5_05g006130.1	SMEL4.1_05g003700.1.01	100.000	2625	0	0	516	3140	1	2625	0.0	4848
SMEL5_05g006190.1	SMEL4.1_01g010400.1.01	92.814	334	3	2	314	626	324	657	9.13e-130	464
SMEL5_05g006250.1	SMEL4.1_05g003610.1.01	98.396	561	0	1	159	719	1	552	0.0	977
SMEL5_05g006310.1	SMEL4.1_05g003560.1.01	100.000	223	0	0	1	223	72	294	3.95e-115	412
SMEL5_05g006370.1	SMEL4.1_05g004720.1.01	100.000	1023	0	0	88	1110	1	1023	0.0	1890
SMEL5_05g006430.1	SMEL4.1_05g004660.1.01	100.000	2733	0	0	315	3047	1	2733	0.0	5048
SMEL5_05g006490.1	SMEL4.1_05g004600.1.01	98.351	1455	0	1	105	1559	1	1431	0.0	2532
SMEL5_05g006490.1	SMEL4.1_10g012430.1.01	92.661	109	8	0	187	295	113	221	1.75e-37	158
SMEL5_05g006550.1	SMEL4.1_05g004540.1.01	100.000	785	0	0	203	987	1	785	0.0	1450
SMEL5_05g006550.1	SMEL4.1_11g026180.1.01	76.316	684	148	12	305	981	103	779	1.85e-96	353
SMEL5_05g006550.1	SMEL4.1_11g026170.1.01	81.007	437	77	6	548	981	658	1091	4.01e-93	342
SMEL5_05g006610.1	SMEL4.1_05g004470.1.01	100.000	1308	0	0	18	1325	1	1308	0.0	2416
SMEL5_05g006610.1	SMEL4.1_01g033610.1.01	89.652	1092	113	0	234	1325	2512	3603	0.0	1391
SMEL5_05g006610.1	SMEL4.1_05g004440.1.01	79.623	584	98	18	244	818	215	786	2.72e-110	399
SMEL5_05g006610.1	SMEL4.1_00g010030.1.01	91.786	280	23	0	359	638	15	294	1.64e-107	390
SMEL5_05g006610.1	SMEL4.1_05g004460.1.01	93.694	111	7	0	528	638	193	303	3.00e-40	167
SMEL5_05g006670.1	SMEL4.1_05g004420.1.01	100.000	3981	0	0	148	4128	1	3981	0.0	7352
SMEL5_05g006730.1	SMEL4.1_05g004360.1.01	100.000	363	0	0	120	482	1	363	0.0	671
SMEL5_05g006790.1	SMEL4.1_05g004310.1.01	100.000	435	0	0	200	634	1	435	0.0	804
SMEL5_05g006790.1	SMEL4.1_11g004060.1.01	89.195	435	47	0	200	634	1	435	5.70e-154	544
SMEL5_05g006790.1	SMEL4.1_10g023120.1.01	79.874	318	64	0	200	517	1	318	1.40e-60	233
SMEL5_05g006850.1	SMEL4.1_05g004260.1.01	100.000	453	0	0	542	994	1	453	0.0	837
SMEL5_05g006970.1	SMEL4.1_05g004760.1.01	99.640	278	1	0	108	385	1	278	1.40e-143	508
SMEL5_05g007030.1	SMEL4.1_05g004760.1.01	99.640	278	1	0	139	416	1	278	1.47e-143	508
SMEL5_05g007090.1	SMEL4.1_05g004830.1.01	99.915	1172	0	1	257	1428	314	1484	0.0	2158
SMEL5_05g007150.1	SMEL4.1_05g004890.1.01	100.000	1477	0	0	226	1702	882	2358	0.0	2728
SMEL5_05g007210.1	SMEL4.1_05g004950.1.01	100.000	279	0	0	33	311	1	279	1.06e-145	516
SMEL5_05g007270.1	SMEL4.1_05g005000.1.01	100.000	1176	0	0	378	1553	1	1176	0.0	2172
SMEL5_05g007270.1	SMEL4.1_11g001870.1.01	78.709	1146	206	32	433	1553	62	1194	0.0	730
SMEL5_05g007330.1	SMEL4.1_05g005060.1.01	100.000	1740	0	0	95	1834	1	1740	0.0	3214
SMEL5_05g007330.1	SMEL4.1_11g001970.1.01	79.534	772	156	2	1027	1797	1332	2102	2.79e-155	549
SMEL5_05g007390.1	SMEL4.1_05g005120.1.01	100.000	378	0	0	21	398	1	378	0.0	699
SMEL5_05g007390.1	SMEL4.1_05g005110.1.01	92.470	332	25	0	1	332	362	693	1.35e-133	475
SMEL5_05g007390.1	SMEL4.1_03g014660.1.01	91.000	200	18	0	182	381	69	268	6.82e-72	270
SMEL5_05g007450.1	SMEL4.1_05g005270.1.01	100.000	1554	0	0	155	1708	2029	3582	0.0	2870
SMEL5_05g007450.1	SMEL4.1_05g005260.1.01	90.014	711	64	5	371	1077	84	791	0.0	913
SMEL5_05g007510.1	SMEL4.1_05g005210.1.01	99.928	1398	0	1	216	1613	1	1397	0.0	2575
SMEL5_05g007510.1	SMEL4.1_11g002680.1.01	86.639	1190	157	2	216	1404	1	1189	0.0	1315
SMEL5_05g007570.1	SMEL4.1_05g005360.1.01	99.376	1442	0	1	552	1993	269	1701	0.0	2604
SMEL5_05g007570.1	SMEL4.1_11g009850.1.01	79.295	1391	255	22	443	1821	22	1391	0.0	942
SMEL5_05g007630.1	SMEL4.1_05g005300.1.01	100.000	590	0	0	1	590	230	819	0.0	1090
SMEL5_05g007630.1	SMEL4.1_11g025660.1.01	85.714	581	83	0	9	589	34	614	5.38e-175	614
SMEL5_05g007630.1	SMEL4.1_05g005310.1.01	100.000	186	0	0	606	791	651	466	7.79e-94	344
SMEL5_05g007690.1	SMEL4.1_05g005380.1.01	99.899	990	0	1	50	1038	1	990	0.0	1821
SMEL5_05g007750.1	SMEL4.1_05g005440.1.01	100.000	1248	0	0	650	1897	1	1248	0.0	2305
SMEL5_05g007810.1	SMEL4.1_05g005480.1.01	100.000	612	0	0	12	623	1	612	0.0	1131
SMEL5_05g007810.1	SMEL4.1_00g011990.1.01	79.834	481	81	7	297	765	1866	2342	1.40e-91	337
SMEL5_05g007810.1	SMEL4.1_11g007630.1.01	77.178	482	89	13	298	765	1733	2207	8.67e-69	261
SMEL5_05g007810.1	SMEL4.1_08g005200.1.01	85.000	260	30	5	1	251	776	1035	4.03e-67	255
SMEL5_05g007810.1	SMEL4.1_06g004520.1.01	87.255	102	13	0	284	385	114	215	1.99e-25	117
SMEL5_05g007870.1	SMEL4.1_05g005530.1.01	100.000	342	0	0	106	447	1	342	1.04e-180	632
SMEL5_05g007930.1	SMEL4.1_05g005590.1.01	100.000	1038	0	0	239	1276	1	1038	0.0	1917
SMEL5_05g007990.1	SMEL4.1_05g005660.1.01	99.860	1424	0	1	255	1678	1	1422	0.0	2617
SMEL5_05g008050.1	SMEL4.1_05g005720.1.01	100.000	1317	0	0	317	1633	1	1317	0.0	2433
SMEL5_05g008110.1	SMEL4.1_05g005800.1.01	100.000	1088	0	0	492	1579	218	1305	0.0	2010
SMEL5_05g008110.1	SMEL4.1_05g012910.1.01	94.493	690	38	0	890	1579	1	690	0.0	1064
SMEL5_05g008170.1	SMEL4.1_05g005850.1.01	100.000	537	0	0	178	714	1	537	0.0	992
SMEL5_05g008230.1	SMEL4.1_05g005920.1.01	100.000	591	0	0	144	734	1	591	0.0	1092
SMEL5_05g008290.1	SMEL4.1_05g005980.1.01	100.000	1314	0	0	335	1648	1	1314	0.0	2427
SMEL5_05g008350.1	SMEL4.1_05g006050.1.01	100.000	297	0	0	133	429	1	297	8.67e-156	549
SMEL5_05g008350.1	SMEL4.1_05g006060.1.01	91.732	254	15	4	133	383	1	251	3.40e-95	348
SMEL5_05g008410.1	SMEL4.1_05g006100.1.01	100.000	591	0	0	135	725	1	591	0.0	1092
SMEL5_05g008470.1	SMEL4.1_05g006220.1.01	100.000	2298	0	0	76	2373	1	2298	0.0	4244
SMEL5_05g008590.1	SMEL4.1_05g006320.1.01	100.000	252	0	0	74	325	772	1023	6.41e-131	466
SMEL5_05g008590.1	SMEL4.1_10g027060.1.01	94.022	184	11	0	77	260	868	1051	8.96e-75	279
SMEL5_05g008650.1	SMEL4.1_05g006360.1.01	99.694	981	0	1	152	1132	1	978	0.0	1792
SMEL5_05g008710.1	SMEL4.1_01g029060.1.01	94.851	505	16	5	2	497	3961	4464	0.0	780
SMEL5_05g008770.1	SMEL4.1_00g000850.1.01	100.000	501	0	0	131	631	1	501	0.0	926
SMEL5_05g008770.1	SMEL4.1_12g016750.1.01	87.956	274	33	0	358	631	225	498	8.95e-88	324
SMEL5_05g008770.1	SMEL4.1_06g025530.1.01	85.517	290	42	0	342	631	200	489	1.17e-81	303
SMEL5_05g008830.1	SMEL4.1_00g000480.1.01	99.778	451	1	0	537	987	363	813	0.0	828
SMEL5_05g008890.1	SMEL4.1_00g000600.1.01	100.000	1572	0	0	314	1885	1	1572	0.0	2904
SMEL5_05g008890.1	SMEL4.1_07g014680.1.01	81.361	735	130	5	1113	1845	617	1346	5.09e-168	592
SMEL5_05g008890.1	SMEL4.1_03g024300.1.01	83.750	80	11	2	1559	1637	1081	1159	2.28e-12	75.0
SMEL5_05g009010.1	SMEL4.1_05g006480.1.01	100.000	384	0	0	268	651	1	384	0.0	710
SMEL5_05g009010.1	SMEL4.1_07g013650.1.01	85.997	607	80	4	268	870	1	606	0.0	645
SMEL5_05g009070.1	SMEL4.1_05g006600.1.01	100.000	1413	0	0	175	1587	1	1413	0.0	2610
SMEL5_05g009130.1	SMEL4.1_01g027670.1.01	96.774	155	5	0	1	155	266	420	3.52e-69	259
SMEL5_05g009130.1	SMEL4.1_08g016400.1.01	92.258	155	12	0	1	155	761	915	1.66e-57	220
SMEL5_05g009310.1	SMEL4.1_05g006790.1.01	100.000	1642	0	0	738	2379	1	1642	0.0	3033
SMEL5_05g009310.1	SMEL4.1_07g011940.1.01	85.089	959	129	9	1745	2696	1941	2892	0.0	966
SMEL5_05g009310.1	SMEL4.1_05g006800.1.01	100.000	522	0	0	162	683	1	522	0.0	965
SMEL5_05g009370.1	SMEL4.1_05g006740.1.01	100.000	2633	0	0	72	2704	44	2676	0.0	4863
SMEL5_05g009430.1	SMEL4.1_05g007080.1.01	100.000	1842	0	0	225	2066	1	1842	0.0	3402
SMEL5_05g009490.1	SMEL4.1_06g028270.1.01	88.426	432	50	0	71	502	273	704	1.79e-147	521
SMEL5_05g009490.1	SMEL4.1_04g010720.1.01	88.757	338	38	0	175	512	239	576	3.12e-115	414
SMEL5_05g009490.1	SMEL4.1_07g008330.1.01	90.099	202	18	2	175	376	311	510	4.30e-69	261
SMEL5_05g009550.1	SMEL4.1_05g007250.1.01	99.890	913	1	0	603	1515	402	1314	0.0	1681
SMEL5_05g009550.1	SMEL4.1_07g010300.1.01	85.714	903	121	5	606	1501	504	1405	0.0	946
SMEL5_05g009610.1	SMEL4.1_05g007350.1.01	99.927	1361	0	1	191	1550	1	1361	0.0	2507
SMEL5_05g009670.1	SMEL4.1_05g007460.1.01	100.000	1209	0	0	437	1645	1	1209	0.0	2233
SMEL5_05g009670.1	SMEL4.1_05g007470.1.01	100.000	1018	0	0	1849	2866	516	1533	0.0	1881
SMEL5_05g009730.1	SMEL4.1_05g007560.1.01	100.000	1503	0	0	188	1690	1	1503	0.0	2776
SMEL5_05g009730.1	SMEL4.1_11g014800.1.01	87.899	1537	176	10	154	1686	71	1601	0.0	1799
SMEL5_05g009730.1	SMEL4.1_11g014780.1.01	88.294	1495	173	2	188	1681	1	1494	0.0	1790
SMEL5_05g009730.1	SMEL4.1_11g014750.1.01	88.168	1496	173	4	188	1681	1	1494	0.0	1779
SMEL5_05g009730.1	SMEL4.1_11g014760.1.01	90.084	474	47	0	899	1372	4	477	2.23e-175	616
SMEL5_05g009790.1	SMEL4.1_05g007730.1.01	98.407	1444	6	10	307	1749	205	1632	0.0	2523
SMEL5_05g009790.1	SMEL4.1_05g007720.1.01	100.000	276	0	0	2193	2468	276	1	1.65e-143	510
SMEL5_05g009850.1	SMEL4.1_05g007690.1.01	100.000	467	0	0	7	473	542	1008	0.0	863
SMEL5_05g009850.1	SMEL4.1_05g025180.1.01	95.781	474	18	2	1	472	800	1273	0.0	763
SMEL5_05g009850.1	SMEL4.1_05g007680.1.01	100.000	231	0	0	622	852	600	370	5.82e-119	427
SMEL5_05g009850.1	SMEL4.1_05g025170.1.01	94.323	229	4	1	633	852	1537	1309	2.17e-93	342
SMEL5_05g009850.1	SMEL4.1_01g014180.1.01	88.205	195	23	0	658	852	1530	1336	1.36e-60	233
SMEL5_05g009910.1	SMEL4.1_05g007850.1.01	100.000	243	0	0	616	858	167	409	1.86e-125	449
SMEL5_05g009910.1	SMEL4.1_02g007780.1.01	82.646	461	71	3	509	969	198	649	1.90e-110	399
SMEL5_05g009970.1	SMEL4.1_05g008030.1.01	100.000	517	0	0	1169	1685	1129	1645	0.0	955
SMEL5_05g009970.1	SMEL4.1_02g028980.1.01	86.697	436	49	6	423	849	1841	2276	5.70e-133	475
SMEL5_05g010030.1	SMEL4.1_08g025810.1.01	98.837	258	3	0	572	829	623	880	7.86e-129	460
SMEL5_05g010030.1	SMEL4.1_05g008000.1.01	97.895	95	2	0	574	668	1123	1217	6.90e-40	165
SMEL5_05g010030.1	SMEL4.1_04g001230.1.01	100.000	81	0	0	593	673	81	1	1.93e-35	150
SMEL5_05g010090.1	SMEL4.1_03g004110.1.01	93.203	971	45	4	561	1531	434	1383	0.0	1408
SMEL5_05g010090.1	SMEL4.1_05g008700.1.01	100.000	373	0	0	863	1235	802	1174	0.0	689
SMEL5_05g010150.1	SMEL4.1_05g008600.1.01	100.000	1944	0	0	360	2303	1	1944	0.0	3591
SMEL5_05g010150.1	SMEL4.1_02g026180.1.01	80.363	1706	281	29	612	2284	517	2201	0.0	1245
SMEL5_05g010210.1	SMEL4.1_05g008460.1.01	100.000	1665	0	0	596	2260	1	1665	0.0	3075
SMEL5_05g010270.1	SMEL4.1_05g008390.1.01	100.000	1614	0	0	519	2132	1	1614	0.0	2981
SMEL5_05g010270.1	SMEL4.1_02g009390.1.01	87.121	1615	195	9	519	2131	1	1604	0.0	1818
SMEL5_05g010270.1	SMEL4.1_02g028020.1.01	86.307	1614	213	7	519	2131	1	1607	0.0	1749
SMEL5_05g010330.1	SMEL4.1_05g008780.1.01	98.174	1095	2	6	111	1187	1	1095	0.0	1895
SMEL5_05g010330.1	SMEL4.1_02g026320.1.01	82.883	555	91	4	630	1182	736	1288	3.21e-139	496
SMEL5_05g010390.1	SMEL4.1_05g024760.1.01	92.837	363	10	3	1263	1609	352	714	2.84e-144	512
SMEL5_05g010390.1	SMEL4.1_05g024750.1.01	92.837	363	10	3	1263	1609	1078	1440	2.84e-144	512
SMEL5_05g010390.1	SMEL4.1_01g016540.1.01	84.588	279	31	2	610	876	107	385	2.44e-70	267
SMEL5_05g010390.1	SMEL4.1_05g008900.1.01	100.000	139	0	0	902	1040	327	465	1.47e-67	257
SMEL5_05g010390.1	SMEL4.1_00g006590.1.01	100.000	87	0	0	1523	1609	1	87	1.19e-38	161
SMEL5_05g010450.1	SMEL4.1_05g008970.1.01	100.000	831	0	0	256	1086	1	831	0.0	1535
SMEL5_05g010450.1	SMEL4.1_02g009660.1.01	84.068	590	94	0	497	1086	296	885	1.54e-161	569
SMEL5_05g010510.1	SMEL4.1_05g009030.1.01	100.000	336	0	0	12	347	1	336	1.00e-177	621
SMEL5_05g010510.1	SMEL4.1_12g014390.1.01	93.296	358	22	2	1	357	2165	2521	2.24e-149	527
SMEL5_05g010510.1	SMEL4.1_09g014600.1.01	93.277	357	22	2	1	356	1055	1410	8.07e-149	525
SMEL5_05g010510.1	SMEL4.1_01g024480.1.01	88.663	344	37	2	15	357	1	343	1.41e-116	418
SMEL5_05g010570.1	SMEL4.1_05g009130.1.01	100.000	759	0	0	102	860	1	759	0.0	1402
SMEL5_05g010630.1	SMEL4.1_05g009340.1.01	100.000	1746	0	0	206	1951	1	1746	0.0	3225
SMEL5_05g010690.1	SMEL4.1_05g009440.1.01	100.000	120	0	0	60	179	73	192	5.64e-58	222
SMEL5_05g010750.1	SMEL4.1_05g009590.1.01	100.000	435	0	0	86	520	1	435	0.0	804
SMEL5_05g010810.1	SMEL4.1_05g009650.1.01	99.636	275	1	0	18	292	443	717	6.79e-142	503
SMEL5_05g010810.1	SMEL4.1_05g009640.1.01	99.636	275	1	0	18	292	26	300	6.79e-142	503
SMEL5_05g010930.1	SMEL4.1_05g010050.1.01	100.000	1127	0	0	114	1240	1	1127	0.0	2082
SMEL5_05g010990.1	SMEL4.1_05g009940.1.01	100.000	1251	0	0	121	1371	121	1371	0.0	2311
SMEL5_05g011050.1	SMEL4.1_03g024320.1.01	87.895	190	19	4	91	278	2702	2889	3.11e-57	220
SMEL5_05g011050.1	SMEL4.1_12g002310.1.01	88.696	115	13	0	90	204	4054	4168	2.49e-33	141
SMEL5_05g011050.1	SMEL4.1_10g004640.1.01	81.065	169	28	4	91	257	2828	2994	1.50e-30	132
SMEL5_05g011050.1	SMEL4.1_12g002320.1.01	89.773	88	9	0	1	88	288	375	5.44e-25	113
SMEL5_05g011110.1	SMEL4.1_05g010220.1.01	99.385	325	0	1	370	694	272	594	3.66e-167	588
SMEL5_05g011230.1	SMEL4.1_05g015510.1.01	93.971	481	29	0	1516	1996	567	1047	0.0	728
SMEL5_05g011230.1	SMEL4.1_05g023550.1.01	88.957	489	45	3	83	565	1	486	3.64e-169	595
SMEL5_05g011230.1	SMEL4.1_05g010420.1.01	96.389	360	13	0	1076	1435	412	771	1.31e-168	593
SMEL5_05g011230.1	SMEL4.1_08g018900.1.01	88.353	498	49	4	83	574	1	495	1.69e-167	590
SMEL5_05g011230.1	SMEL4.1_05g023520.1.01	87.371	483	46	6	83	559	1	474	1.73e-152	540
SMEL5_05g011290.1	SMEL4.1_05g010430.1.01	100.000	1599	0	0	322	1920	1	1599	0.0	2953
SMEL5_05g011290.1	SMEL4.1_03g025850.1.01	86.548	1576	210	2	346	1920	4	1578	0.0	1735
SMEL5_05g011290.1	SMEL4.1_06g022950.1.01	87.484	783	98	0	327	1109	9	791	0.0	904
SMEL5_05g011350.1	SMEL4.1_05g010530.1.01	100.000	1786	0	0	199	1984	432	2217	0.0	3299
SMEL5_05g011410.1	SMEL4.1_05g010720.1.01	99.818	549	1	0	440	988	473	1021	0.0	1009
SMEL5_05g011470.1	SMEL4.1_05g010630.1.01	100.000	1009	0	0	194	1202	315	1323	0.0	1864
SMEL5_05g011470.1	SMEL4.1_06g021920.1.01	85.211	852	124	2	348	1198	175	1025	0.0	874
SMEL5_05g011470.1	SMEL4.1_03g028050.1.01	81.350	815	148	4	348	1160	175	987	0.0	660
SMEL5_05g011530.1	SMEL4.1_05g010900.1.01	100.000	1392	0	0	254	1645	1	1392	0.0	2571
SMEL5_05g011530.1	SMEL4.1_05g010890.1.01	100.000	147	0	0	1499	1645	1	147	6.19e-72	272
SMEL5_05g011590.1	SMEL4.1_05g011140.1.01	100.000	309	0	0	101	409	1	309	1.67e-162	571
SMEL5_05g011650.1	SMEL4.1_05g011150.1.01	99.740	384	1	0	26	409	766	1149	0.0	704
SMEL5_05g011650.1	SMEL4.1_03g026020.1.01	80.822	146	28	0	242	387	1675	1820	2.63e-25	115
SMEL5_05g011710.1	SMEL4.1_05g011260.1.01	100.000	476	0	0	352	827	1	476	0.0	880
SMEL5_05g011770.1	SMEL4.1_08g005810.1.01	92.832	279	19	1	1	278	488	766	2.93e-112	403
SMEL5_05g011770.1	SMEL4.1_08g005930.1.01	92.832	279	19	1	1	278	2069	2347	2.93e-112	403
SMEL5_05g011770.1	SMEL4.1_08g006510.1.01	92.832	279	19	1	1	278	4061	4339	2.93e-112	403
SMEL5_05g011770.1	SMEL4.1_08g006660.1.01	92.832	279	19	1	1	278	2909	3187	2.93e-112	403
SMEL5_05g011770.1	SMEL4.1_08g006940.1.01	92.832	279	19	1	1	278	3359	3637	2.93e-112	403
SMEL5_05g011830.1	SMEL4.1_08g006250.1.01	92.308	143	11	0	1	143	180	322	1.48e-52	204
SMEL5_05g011830.1	SMEL4.1_07g001200.1.01	91.608	143	12	0	1	143	681	823	6.87e-51	198
SMEL5_05g011830.1	SMEL4.1_06g011910.1.01	91.608	143	11	1	1	142	3721	3579	2.47e-50	196
SMEL5_05g011830.1	SMEL4.1_08g006780.1.01	90.977	133	12	0	11	143	1	133	2.49e-45	180
SMEL5_05g011830.1	SMEL4.1_08g012210.1.01	90.977	133	12	0	11	143	1	133	2.49e-45	180
SMEL5_05g011890.1	SMEL4.1_09g010890.1.01	94.944	356	17	1	75	429	356	1	4.38e-158	556
SMEL5_05g011890.1	SMEL4.1_08g007360.1.01	94.944	356	17	1	75	429	356	1	4.38e-158	556
SMEL5_05g011890.1	SMEL4.1_05g022850.1.01	94.944	356	17	1	75	429	356	1	4.38e-158	556
SMEL5_05g011890.1	SMEL4.1_05g009360.1.01	94.944	356	17	1	75	429	356	1	4.38e-158	556
SMEL5_05g011890.1	SMEL4.1_11g012270.1.01	94.944	356	17	1	75	429	356	1	4.38e-158	556
SMEL5_05g011950.1	SMEL4.1_05g011570.1.01	100.000	247	0	0	166	412	1	247	4.53e-128	457
SMEL5_05g012010.1	SMEL4.1_05g011670.1.01	99.502	201	0	1	15	215	1	200	1.02e-100	364
SMEL5_05g012130.1	SMEL4.1_05g011800.1.01	100.000	906	0	0	358	1263	277	1182	0.0	1674
SMEL5_05g012130.1	SMEL4.1_10g010050.1.01	90.029	341	26	4	657	990	42	381	6.40e-121	435
SMEL5_05g012190.1	SMEL4.1_05g011880.1.01	100.000	384	0	0	282	665	1	384	0.0	710
SMEL5_05g012310.1	SMEL4.1_05g012110.1.01	100.000	385	0	0	3	387	1	385	0.0	712
SMEL5_05g012310.1	SMEL4.1_03g010870.1.01	82.759	464	66	6	252	714	346	796	3.05e-111	401
SMEL5_05g012310.1	SMEL4.1_12g006100.1.01	83.060	183	28	2	414	596	154	333	1.56e-39	163
SMEL5_05g012310.1	SMEL4.1_10g011020.1.01	82.609	161	25	2	406	566	2	159	2.64e-32	139
SMEL5_05g012370.1	SMEL4.1_05g012170.1.01	99.205	881	0	1	23	896	1	881	0.0	1581
SMEL5_05g012370.1	SMEL4.1_10g018620.1.01	98.963	675	7	0	235	909	1	675	0.0	1208
SMEL5_05g012370.1	SMEL4.1_00g000530.1.01	88.889	423	29	8	235	645	1	417	3.92e-142	505
SMEL5_05g012370.1	SMEL4.1_05g012180.1.01	100.000	142	0	0	743	884	192	51	2.61e-69	263
SMEL5_05g012430.1	SMEL4.1_05g012120.1.01	100.000	2040	0	0	240	2279	1	2040	0.0	3768
SMEL5_05g012430.1	SMEL4.1_05g012320.1.01	85.632	174	23	2	891	1064	113	284	1.54e-44	182
SMEL5_05g012490.1	SMEL4.1_05g012370.1.01	99.304	1293	0	1	364	1647	163	1455	0.0	2329
SMEL5_05g012490.1	SMEL4.1_03g030270.1.01	82.660	1436	229	15	223	1642	103	1534	0.0	1254
